,id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,pass,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,possession.attack,carry.progression,carry.endLocation.x,carry.endLocation.y,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,possession,infraction.opponent,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper.id,shot.goalkeeper.name,shot.goalkeeper
50,1798755372,5414284,1H,2,31,00:02:31.269,153.269662,1798755374.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",41,76,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,578843,T. Hume,RB,True,-133.0,,19.0,405725.0,E. Toal,RCB,29.0,56.0,1798755356.0,37.9787365,"['set_piece_attack', 'free_kick']",18.0,4.0,46.0,80.0,30.0,67.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1798755374,5414284,1H,2,33,00:02:33.611,155.611494,1798755375.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",29,56,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,405725,E. Toal,RCB,True,-153.0,,19.0,410956.0,B. Peacock-Farrell,GK,13.0,44.0,1798755356.0,37.9787365,"['set_piece_attack', 'free_kick']",18.0,5.0,46.0,80.0,30.0,67.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1798755375,5414284,1H,2,36,00:02:36.373,158.373629,1798755376.0,,,,,,touch,['carry'],13,44,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,410956,B. Peacock-Farrell,GK,,,,,,,,,,1798755356.0,37.9787365,"['set_piece_attack', 'free_kick']",18.0,6.0,46.0,80.0,30.0,67.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,5.244,18.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1798755376,5414284,1H,2,40,00:02:40.606,162.60692,1798755378.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",18,44,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,410956,B. Peacock-Farrell,GK,True,79.0,,21.0,405725.0,E. Toal,RCB,22.0,74.0,1798755356.0,37.9787365,"['set_piece_attack', 'free_kick']",18.0,7.0,46.0,80.0,30.0,67.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1798755378,5414284,1H,2,44,00:02:44.236,166.236123,1798755380.0,,,,,,pass,"['forward_pass', 'long_pass', 'progressive_pass']",22,74,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,405725,E. Toal,RCB,True,-3.0,high,35.0,62235.0,J. Magennis,CF,55.0,70.0,1798755356.0,37.9787365,"['set_piece_attack', 'free_kick']",18.0,8.0,46.0,80.0,30.0,67.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1798755380,5414284,1H,2,45,00:02:45.784,167.784065,1798754728.0,,,,,,pass,"['linkup_play', 'loss', 'carry', 'short_or_medium_pass', 'under_pressure']",55,70,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,62235,J. Magennis,CF,False,63.0,,2.0,512313.0,J. Bijol,LCB,56.0,73.0,1798755356.0,37.9787365,"['set_piece_attack', 'free_kick']",18.0,9.0,46.0,80.0,30.0,67.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,-11.68,43.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1798754728,5414284,1H,2,46,00:02:46.273,168.273309,1798754729.0,,,,,,interception,['recovery'],44,27,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,512313,J. Bijol,LCB,,,,,,,,,,1798755356.0,37.9787365,"['set_piece_attack', 'free_kick']",18.0,10.0,46.0,80.0,30.0,67.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1798754729,5414284,1H,2,48,00:02:48.970,170.970724,1798755385.0,,,,,,duel,"['ground_duel', 'loss', 'offensive_duel']",57,25,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,345819,T. Elšnik,LCMF,,,,,,,,,,1798755356.0,37.9787365,"['set_piece_attack', 'free_kick']",18.0,11.0,46.0,80.0,30.0,67.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,62235.0,J. Magennis,CF,offensive_duel,False,False,,,False,,1798755382.0,,,,,,,,,,,,,,,,,,
58,1798755382,5414284,1H,2,48,00:02:48.970,170.970724,1798755385.0,,,,,,duel,"['defensive_duel', 'ground_duel', 'recovery', 'counterpressing_recovery']",43,75,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,62235,J. Magennis,CF,,,,,,,,,,1798755356.0,37.9787365,"['set_piece_attack', 'free_kick']",18.0,12.0,46.0,80.0,30.0,67.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,345819.0,T. Elšnik,LCMF,defensive_duel,,,True,True,False,,1798754729.0,,,,,,,,,,,,,,,,,,
59,1798755385,5414284,1H,2,52,00:02:52.236,174.236503,1798755387.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",36,84,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,660489,S. Charles,DMF,True,171.0,,13.0,578843.0,T. Hume,RB,24.0,87.0,1798755356.0,37.9787365,"['set_piece_attack', 'free_kick']",18.0,13.0,46.0,80.0,30.0,67.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1798755387,5414284,1H,2,55,00:02:55.669,177.669345,1798755388.0,,,,,,pass,['short_or_medium_pass'],24,87,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,578843,T. Hume,RB,True,-75.0,,12.0,7914.0,J. Evans,LCB,27.0,70.0,1798755356.0,37.9787365,"['set_piece_attack', 'free_kick']",18.0,14.0,46.0,80.0,30.0,67.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1798755388,5414284,1H,2,57,00:02:57.300,179.300123,1798755390.0,,,,,,pass,"['short_or_medium_pass', 'under_pressure']",27,70,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,7914,J. Evans,LCB,True,45.0,,5.0,660489.0,S. Charles,DMF,30.0,76.0,1798755356.0,37.9787365,"['set_piece_attack', 'free_kick']",18.0,15.0,46.0,80.0,30.0,67.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1798755390,5414284,1H,2,58,00:02:58.493,180.493269,1798754732.0,,,,,,pass,"['progressive_pass', 'short_or_medium_pass']",30,76,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,660489,S. Charles,DMF,False,-63.0,,2.0,345821.0,J. Mlakar,LW,31.0,74.0,1798755356.0,37.9787365,"['set_piece_attack', 'free_kick']",18.0,16.0,46.0,80.0,30.0,67.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1798754732,5414284,1H,2,59,00:02:59.138,181.13804,1798754733.0,,,,,,touch,[],69,26,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,345821,J. Mlakar,LW,,,,,,,,,,1798755356.0,37.9787365,"['set_piece_attack', 'free_kick']",18.0,17.0,46.0,80.0,30.0,67.0,10962.0,Northern Ireland,4-1-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1798754733,5414284,1H,3,0,00:03:00.998,182.99804,1798754734.0,,,,,,pass,"['deep_completion', 'forward_pass', 'long_pass', 'progressive_pass', 'recovery']",70,33,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,399609,A. Čerin,RCMF,True,43.0,high,16.0,590472.0,B. Šeško,SS,82.0,48.0,1798754733.0,2.32714,['attack'],4.0,0.0,70.0,33.0,82.0,43.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1798754734,5414284,1H,3,2,00:03:02.567,184.567804,1798756484.0,,,,,,duel,"['foul_suffered', 'ground_duel', 'loss', 'offensive_duel']",82,48,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,590472,B. Šeško,SS,,,,,,,,,,1798754733.0,2.32714,['attack'],4.0,1.0,70.0,33.0,82.0,43.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,424246.0,J. Lewis,LB,offensive_duel,True,True,,,False,,1798755394.0,,,,,,,,,,,,,,,,,,
66,1798755394,5414284,1H,3,2,00:03:02.567,184.567804,1798756484.0,,,,,,duel,"['defensive_duel', 'ground_duel']",18,52,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,424246,J. Lewis,LB,,,,,,,,,,1798754733.0,2.32714,['attack'],4.0,2.0,70.0,33.0,82.0,43.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,590472.0,B. Šeško,SS,defensive_duel,,,False,False,False,,1798754734.0,,,,,,,,,,,,,,,,,,
67,1798756484,5414284,1H,3,4,00:03:04.082,186.082556,1798754734.0,,,,,,infraction,['foul'],18,57,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,424246,J. Lewis,LB,,,,,,,,,,1798754733.0,2.32714,['attack'],4.0,3.0,70.0,33.0,82.0,43.0,12046.0,Slovenia,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,False,False,regular_foul,590472.0,B. Šeško,SS,,,,,,,,,,,,
68,1798755403,5414284,1H,3,20,00:03:20.531,202.53103,,,,,,,infraction,['yellow_card'],17,55,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,660489,S. Charles,DMF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,protest_foul,,,,,,,,,,,,,,,
69,1798754738,5414284,1H,4,33,00:04:33.103,275.103058,,,,,,,free_kick,"['free_kick_shot', 'goal', 'opportunity', 'shot']",82,43,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,399609,A. Čerin,RCMF,,,,,,,,,,1798754738.0,1.0204635,"['set_piece_attack', 'attack', 'free_kick', 'direct_free_kick']",2.0,0.0,82.0,43.0,98.0,50.0,12046.0,Slovenia,4-4-2,False,False,True,center,0.2832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right_foot,True,True,gr,0.2832,0.4969,1798755405.0,410956.0,B. Peacock-Farrell,
70,1798755405,5414284,1H,4,35,00:04:35.143,277.143985,1798754738.0,,,,,,shot_against,['conceded_goal'],2,50,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,410956,B. Peacock-Farrell,GK,,,,,,,,,,1798754738.0,1.0204635,"['set_piece_attack', 'attack', 'free_kick', 'direct_free_kick']",2.0,1.0,82.0,43.0,98.0,50.0,12046.0,Slovenia,4-4-2,False,False,True,center,0.2832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1798755407,5414284,1H,5,36,00:05:36.338,338.338008,1798755408.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",49,49,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,0,,,True,130.0,,24.0,578843.0,T. Hume,RB,34.0,75.0,1798755407.0,70.5734615,['attack'],33.0,0.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1798755408,5414284,1H,5,38,00:05:38.086,340.086084,1798755409.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",34,75,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,578843,T. Hume,RB,True,-24.0,,13.0,660489.0,S. Charles,DMF,45.0,67.0,1798755407.0,70.5734615,['attack'],33.0,1.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1798755409,5414284,1H,5,39,00:05:39.985,341.985173,1798755410.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass', 'under_pressure']",45,67,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,660489,S. Charles,DMF,True,42.0,,12.0,408441.0,P. Smyth,RW,53.0,79.0,1798755407.0,70.5734615,['attack'],33.0,2.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1798754750,5414284,1H,5,42,00:05:42.919,344.919342,1798754751.0,,,,,,duel,"['defensive_duel', 'ground_duel']",47,21,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,85466,E. Janža,LB,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,3.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,408441.0,P. Smyth,RW,defensive_duel,,,True,False,False,,1798755410.0,,,,,,,,,,,,,,,,,,
75,1798755410,5414284,1H,5,42,00:05:42.919,344.919342,1798755411.0,,,,,,duel,"['ground_duel', 'offensive_duel']",53,79,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,408441,P. Smyth,RW,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,4.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,85466.0,E. Janža,LB,offensive_duel,False,False,,,False,,1798754750.0,,,,,,,,,,,,,,,,,,
76,1798754751,5414284,1H,5,43,00:05:43.331,345.331701,1798754753.0,,,,,,duel,"['defensive_duel', 'dribbled_past_attempt', 'ground_duel']",46,24,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,399609,A. Čerin,RCMF,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,5.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,408441.0,P. Smyth,RW,defensive_duel,,,True,False,True,left,1798755411.0,,,,,,,,,,,,,,,,,,
77,1798755411,5414284,1H,5,43,00:05:43.331,345.331701,1798755412.0,,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel']",54,76,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,408441,P. Smyth,RW,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,6.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,399609.0,A. Čerin,RCMF,dribble,False,False,,,True,right,1798754751.0,,,,,,,,,,,,,,,,,,
78,1798754753,5414284,1H,5,45,00:05:45.827,347.827802,1798754755.0,,,,,,duel,"['defensive_duel', 'ground_duel']",37,33,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,170618,P. Stojanović,RW,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,7.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,408441.0,P. Smyth,RW,defensive_duel,,,True,False,False,,1798755412.0,,,,,,,,,,,,,,,,,,
79,1798755412,5414284,1H,5,45,00:05:45.827,347.827802,1798755413.0,,,,,,duel,"['ground_duel', 'offensive_duel']",63,67,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,408441,P. Smyth,RW,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,8.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,170618.0,P. Stojanović,RW,offensive_duel,False,False,,,False,,1798754753.0,,,,,,,,,,,,,,,,,,
80,1798754755,5414284,1H,5,46,00:05:46.473,348.473967,1798754757.0,,,,,,duel,"['loose_ball_duel', 'recovery']",30,36,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,512313,J. Bijol,LCB,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,9.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1798755413,5414284,1H,5,46,00:05:46.473,348.473967,1798754757.0,,,,,,duel,['loose_ball_duel'],70,64,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,408441,P. Smyth,RW,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,10.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1798754757,5414284,1H,5,48,00:05:48.679,350.679831,1798754759.0,,,,,,touch,[],38,18,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,345821,J. Mlakar,LW,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,11.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1798754759,5414284,1H,5,49,00:05:49.495,351.495312,1798755416.0,,,,,,duel,['loose_ball_duel'],37,25,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,345821,J. Mlakar,LW,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,12.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1798756644,5414284,1H,5,49,00:05:49.495,351.495312,1798755416.0,,,,,,duel,['loose_ball_duel'],63,75,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,13.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1798755416,5414284,1H,5,49,00:05:49.526,351.526295,1798755418.0,,,,,,interception,[],59,82,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,578843,T. Hume,RB,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,14.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1798754761,5414284,1H,5,51,00:05:51.738,353.738431,1798755419.0,,,,,,duel,['loose_ball_duel'],32,56,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,399609,A. Čerin,RCMF,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,15.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1798755418,5414284,1H,5,51,00:05:51.738,353.738431,1798755419.0,,,,,,duel,['loose_ball_duel'],68,44,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,62235,J. Magennis,CF,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,16.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1798755419,5414284,1H,5,54,00:05:54.480,356.480881,1798755420.0,,,,,,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",51,19,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,424246,J. Lewis,LB,True,-5.0,high,24.0,408441.0,P. Smyth,RW,74.0,16.0,1798755407.0,70.5734615,['attack'],33.0,17.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1798754763,5414284,1H,5,57,00:05:57.587,359.587053,1798755422.0,,,,,,duel,"['aerial_duel', 'loss', 'recovery']",26,84,12046,Slovenia,4-4-2,10962,Northern Ireland,4-1-4-1,505514,Ž. Karničnik,RB,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,18.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,408441.0,P. Smyth,RW,173.0,True,184.0,1798755420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1798755420,5414284,1H,5,57,00:05:57.587,359.587053,1798755422.0,,,,,,duel,"['aerial_duel', 'loss']",74,16,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,408441,P. Smyth,RW,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,19.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,505514.0,Ž. Karničnik,RB,184.0,False,173.0,1798754763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1798755422,5414284,1H,6,0,00:06:00.869,362.869032,1798755423.0,,,,,,pass,"['back_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",52,6,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,424246,J. Lewis,LB,True,162.0,,23.0,7914.0,J. Evans,LCB,31.0,16.0,1798755407.0,70.5734615,['attack'],33.0,20.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1798755423,5414284,1H,6,10,00:06:10.310,372.310075,1798755424.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",31,16,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,7914,J. Evans,LCB,True,131.0,,18.0,410956.0,B. Peacock-Farrell,GK,20.0,37.0,1798755407.0,70.5734615,['attack'],33.0,21.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1798755424,5414284,1H,6,14,00:06:14.454,376.454452,1798755425.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",20,37,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,410956,B. Peacock-Farrell,GK,True,78.0,,19.0,405725.0,E. Toal,RCB,24.0,64.0,1798755407.0,70.5734615,['attack'],33.0,22.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1798755425,5414284,1H,6,17,00:06:17.568,379.568484,1798755427.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",24,64,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,405725,E. Toal,RCB,True,78.0,,15.0,578843.0,T. Hume,RB,27.0,85.0,1798755407.0,70.5734615,['attack'],33.0,23.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1798755427,5414284,1H,6,20,00:06:20.054,382.054455,1798755428.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",27,85,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,578843,T. Hume,RB,True,-111.0,,17.0,405725.0,E. Toal,RCB,21.0,62.0,1798755407.0,70.5734615,['attack'],33.0,24.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1798755428,5414284,1H,6,22,00:06:22.549,384.54996,1798755429.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",21,62,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,405725,E. Toal,RCB,True,-81.0,,31.0,7914.0,J. Evans,LCB,26.0,17.0,1798755407.0,70.5734615,['attack'],33.0,25.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1798755429,5414284,1H,6,28,00:06:28.502,390.502896,1798755430.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",26,17,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,7914,J. Evans,LCB,True,135.0,,19.0,410956.0,B. Peacock-Farrell,GK,13.0,37.0,1798755407.0,70.5734615,['attack'],33.0,26.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1798755430,5414284,1H,6,30,00:06:30.517,392.517469,1798755431.0,,,,,,touch,[],13,37,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,410956,B. Peacock-Farrell,GK,,,,,,,,,,1798755407.0,70.5734615,['attack'],33.0,27.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1798755431,5414284,1H,6,32,00:06:32.616,394.616457,1798755433.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",20,39,10962,Northern Ireland,4-1-4-1,12046,Slovenia,4-4-2,410956,B. Peacock-Farrell,GK,True,62.0,,19.0,405725.0,E. Toal,RCB,29.0,64.0,1798755407.0,70.5734615,['attack'],33.0,28.0,49.0,49.0,88.0,31.0,10962.0,Northern Ireland,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
