,id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,pass,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper.id,shot.goalkeeper.name,possession.attack,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,possession,shot.goalkeeper,location,carry.progression,carry.endLocation.x,carry.endLocation.y,infraction.opponent
50,1615272606,5414103,1H,4,35,00:04:35.261,276.261115,1615272607.0,,,,,,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",46.0,14.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,334857,M. Bystrov,LCB3,True,0.0,high,35.0,238495.0,Y. Vorogovskiy,LB5,79.0,15.0,1615272605.0,16.6682255,"['set_piece_attack', 'attack', 'free_kick']",11.0,1.0,46.0,45.0,100.0,52.0,11049.0,Kazakhstan,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1615272607,5414103,1H,4,39,00:04:39.340,280.340021,1615272608.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",79.0,15.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,238495,Y. Vorogovskiy,LB5,True,-157.0,,8.0,80491.0,A. Tagybergen,RCMF,72.0,11.0,1615272605.0,16.6682255,"['set_piece_attack', 'attack', 'free_kick']",11.0,2.0,46.0,45.0,100.0,52.0,11049.0,Kazakhstan,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1615272608,5414103,1H,4,40,00:04:40.402,281.402465,1615272609.0,,,,,,pass,['short_or_medium_pass'],72.0,11.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80491,A. Tagybergen,RCMF,True,81.0,,6.0,238495.0,Y. Vorogovskiy,LB5,73.0,19.0,1615272605.0,16.6682255,"['set_piece_attack', 'attack', 'free_kick']",11.0,3.0,46.0,45.0,100.0,52.0,11049.0,Kazakhstan,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1615272609,5414103,1H,4,41,00:04:41.379,282.379686,1615272610.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",73.0,19.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,238495,Y. Vorogovskiy,LB5,True,-8.0,,15.0,80491.0,A. Tagybergen,RCMF,87.0,16.0,1615272605.0,16.6682255,"['set_piece_attack', 'attack', 'free_kick']",11.0,4.0,46.0,45.0,100.0,52.0,11049.0,Kazakhstan,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1615272610,5414103,1H,4,42,00:04:42.669,283.669053,1615272611.0,,,,,,touch,['carry'],87.0,16.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80491,A. Tagybergen,RCMF,,,,,,,,,,1615272605.0,16.6682255,"['set_piece_attack', 'attack', 'free_kick']",11.0,5.0,46.0,45.0,100.0,52.0,11049.0,Kazakhstan,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.482,89.0,29.0,
55,1615272611,5414103,1H,4,44,00:04:44.101,285.101506,1615272612.0,,,,,,duel,"['ground_duel', 'offensive_duel']",85.0,28.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80491,A. Tagybergen,RCMF,,,,,,,,,,1615272605.0,16.6682255,"['set_piece_attack', 'attack', 'free_kick']",11.0,6.0,46.0,45.0,100.0,52.0,11049.0,Kazakhstan,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,399609.0,A. Čerin,RCMF,offensive_duel,True,False,,,False,,1615272926.0,,,,,,,
56,1615272926,5414103,1H,4,44,00:04:44.101,285.101506,1615272928.0,,,,,,duel,"['defensive_duel', 'ground_duel']",15.0,72.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,399609,A. Čerin,RCMF,,,,,,,,,,1615272605.0,16.6682255,"['set_piece_attack', 'attack', 'free_kick']",11.0,7.0,46.0,45.0,100.0,52.0,11049.0,Kazakhstan,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,80491.0,A. Tagybergen,RCMF,defensive_duel,,,True,False,False,,1615272611.0,,,,,,,
57,1615272612,5414103,1H,4,45,00:04:45.124,286.124441,1615272615.0,,,,,,duel,"['ground_duel', 'offensive_duel']",89.0,29.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80491,A. Tagybergen,RCMF,,,,,,,,,,1615272605.0,16.6682255,"['set_piece_attack', 'attack', 'free_kick']",11.0,8.0,46.0,45.0,100.0,52.0,11049.0,Kazakhstan,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,505514.0,Ž. Karničnik,RB,offensive_duel,True,False,,,False,,1615272928.0,,,,,,,
58,1615272928,5414103,1H,4,45,00:04:45.124,286.124441,1615272615.0,,,,,,duel,"['defensive_duel', 'ground_duel']",11.0,71.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,505514,Ž. Karničnik,RB,,,,,,,,,,1615272605.0,16.6682255,"['set_piece_attack', 'attack', 'free_kick']",11.0,9.0,46.0,45.0,100.0,52.0,11049.0,Kazakhstan,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,80491.0,A. Tagybergen,RCMF,defensive_duel,,,True,False,False,,1615272612.0,,,,,,,
59,1615272614,5414103,1H,4,53,00:04:53.524,294.524298,,,,,,,game_interruption,['ball_out'],100.0,52.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1615272605.0,16.6682255,"['set_piece_attack', 'attack', 'free_kick']",11.0,10.0,46.0,45.0,100.0,52.0,11049.0,Kazakhstan,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1615272615,5414103,1H,5,16,00:05:16.471,317.471276,1615272616.0,,,,,,corner,[],100.0,0.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80491,A. Tagybergen,RCMF,True,96.0,high,36.0,365670.0,A. Marochkin,CB,96.0,56.0,1615272615.0,3.8236805,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,0.0,100.0,77.0,11049.0,Kazakhstan,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1615272933,5414103,1H,5,18,00:05:18.026,319.026765,1615272938.0,,,,,,duel,['loose_ball_duel'],4.0,44.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,85531,J. Balkovec,LB,,,,,,,,,,1615272615.0,3.8236805,"['corner', 'set_piece_attack', 'attack']",4.0,1.0,100.0,0.0,100.0,77.0,11049.0,Kazakhstan,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1615272616,5414103,1H,5,18,00:05:18.120,319.12087,1615272938.0,,,,,,duel,['loose_ball_duel'],96.0,56.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,365670,A. Marochkin,CB,,,,,,,,,,1615272615.0,3.8236805,"['corner', 'set_piece_attack', 'attack']",4.0,2.0,100.0,0.0,100.0,77.0,11049.0,Kazakhstan,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1615272617,5414103,1H,5,22,00:05:22.469,323.469043,,,,,,,game_interruption,['ball_out'],100.0,77.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1615272615.0,3.8236805,"['corner', 'set_piece_attack', 'attack']",4.0,3.0,100.0,0.0,100.0,77.0,11049.0,Kazakhstan,5-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1615272938,5414103,1H,5,54,00:05:54.584,355.584676,1615272618.0,,,,,,goal_kick,['loss'],0.0,51.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,70273,J. Oblak,GK,False,0.0,,58.0,106518.0,S. Maliy,RCB,60.0,51.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,0.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1615272618,5414103,1H,5,57,00:05:57.600,358.600415,1615272941.0,,,,,,pass,"['forward_pass', 'head_pass', 'loss', 'pass_to_final_third', 'short_or_medium_pass']",40.0,49.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,106518,S. Maliy,RCB3,False,-3.0,high,39.0,512313.0,J. Bijol,LCB,77.0,46.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,1.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1615272941,5414103,1H,6,1,00:06:01.586,362.586199,1615272943.0,,,,,,pass,"['back_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",23.0,54.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,512313,J. Bijol,LCB,True,174.0,,18.0,70273.0,J. Oblak,GK,6.0,58.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,2.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1615272943,5414103,1H,6,4,00:06:04.627,365.627783,1615272946.0,,,,,,pass,"['forward_pass', 'long_pass', 'progressive_pass']",6.0,58.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,70273,J. Oblak,GK,True,18.0,high,43.0,170618.0,P. Stojanović,RW,45.0,76.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,3.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1615272620,5414103,1H,6,7,00:06:07.344,368.344145,1615272948.0,,,,,,duel,"['aerial_duel', 'loss', 'recovery']",55.0,24.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,334857,M. Bystrov,LCB3,,,,,,,,,,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,4.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,170618.0,P. Stojanović,RW,178.0,True,181.0,1615272946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1615272946,5414103,1H,6,7,00:06:07.344,368.344145,1615272948.0,,,,,,duel,"['aerial_duel', 'loss']",45.0,76.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,170618,P. Stojanović,RW,,,,,,,,,,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,5.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,334857.0,M. Bystrov,LCB3,181.0,False,178.0,1615272620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1615272948,5414103,1H,6,11,00:06:11.300,372.300147,1615272953.0,,,,,,pass,"['lateral_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",17.0,79.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,True,86.0,,13.0,505514.0,Ž. Karničnik,RB,18.0,98.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,6.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1615272953,5414103,1H,6,13,00:06:13.142,374.142907,1615272956.0,,,,,,pass,"['forward_pass', 'long_pass', 'progressive_pass']",18.0,98.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,505514,Ž. Karničnik,RB,True,-13.0,high,48.0,590472.0,B. Šeško,CF,63.0,82.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,7.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1615272956,5414103,1H,6,19,00:06:19.217,380.217151,1615272958.0,,,,,,touch,['carry'],63.0,82.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,590472,B. Šeško,CF,,,,,,,,,,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,8.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.346,62.0,57.0,
73,1615272958,5414103,1H,6,20,00:06:20.955,381.955387,1615272960.0,,,,,,pass,"['lateral_pass', 'pass_to_final_third', 'short_or_medium_pass']",62.0,57.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,590472,B. Šeško,CF,True,-70.0,,26.0,85602.0,B. Verbič,LW,70.0,21.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,9.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1615272960,5414103,1H,6,22,00:06:22.246,383.246577,1615272962.0,,,,,,touch,['carry'],70.0,21.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,85602,B. Verbič,LW,,,,,,,,,,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,10.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.943,66.0,59.0,
75,1615272962,5414103,1H,6,26,00:06:26.851,387.851778,1615272967.0,,,,,,pass,"['lateral_pass', 'pass_to_final_third', 'short_or_medium_pass']",66.0,59.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,85602,B. Verbič,LW,True,83.0,,17.0,505514.0,Ž. Karničnik,RB,68.0,84.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,11.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1615272967,5414103,1H,6,29,00:06:29.705,390.705662,1615272970.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",68.0,84.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,505514,Ž. Karničnik,RB,True,-110.0,,15.0,399609.0,A. Čerin,RCMF,63.0,63.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,12.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1615272970,5414103,1H,6,31,00:06:31.725,392.725053,1615272972.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",63.0,63.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,399609,A. Čerin,RCMF,True,-125.0,,19.0,512313.0,J. Bijol,LCB,52.0,40.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,13.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1615272972,5414103,1H,6,34,00:06:34.004,395.004046,1615272973.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",52.0,40.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,512313,J. Bijol,LCB,True,-65.0,,26.0,85531.0,J. Balkovec,LB,63.0,5.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,14.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1615272973,5414103,1H,6,36,00:06:36.647,397.647174,1615272974.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",63.0,5.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,85531,J. Balkovec,LB,True,98.0,,15.0,234139.0,J. Gorenc Stankovič,LCMF,61.0,27.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,15.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1615272974,5414103,1H,6,39,00:06:39.309,400.309686,1615272976.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",61.0,27.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,234139,J. Gorenc Stankovič,LCMF,True,106.0,,28.0,477871.0,D. Brekalo,RCB,53.0,67.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,16.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1615272976,5414103,1H,6,41,00:06:41.544,402.544354,1615272978.0,,,,,,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",53.0,67.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,True,41.0,,19.0,505514.0,Ž. Karničnik,RB,67.0,85.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,17.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1615272978,5414103,1H,6,45,00:06:45.046,406.046324,1615272979.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",67.0,85.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,505514,Ž. Karničnik,RB,True,-160.0,,30.0,477871.0,D. Brekalo,RCB,40.0,70.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,18.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1615272979,5414103,1H,6,48,00:06:48.118,409.11866,1615272980.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",40.0,70.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,True,-150.0,,28.0,70273.0,J. Oblak,GK,17.0,50.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,19.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1615272980,5414103,1H,6,53,00:06:53.486,414.486754,1615272982.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",17.0,50.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,70273,J. Oblak,GK,True,68.0,,16.0,477871.0,D. Brekalo,RCB,23.0,72.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,20.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1615272982,5414103,1H,6,58,00:06:58.200,419.200753,1615272984.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",23.0,72.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,True,-86.0,,44.0,512313.0,J. Bijol,LCB,26.0,8.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,21.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1615272984,5414103,1H,7,2,00:07:02.322,423.322308,1615272985.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",26.0,8.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,512313,J. Bijol,LCB,True,-24.0,,10.0,85531.0,J. Balkovec,LB,34.0,1.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,22.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1615272985,5414103,1H,7,4,00:07:04.524,425.52407,1615272986.0,,,,,,pass,"['lateral_pass', 'long_pass']",34.0,1.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,85531,J. Balkovec,LB,True,60.0,high,20.0,353806.0,Ž. Celar,SS,44.0,26.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,23.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1615272986,5414103,1H,7,8,00:07:08.159,429.159109,1615272995.0,,,,,,pass,"['forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass']",44.0,26.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,353806,Ž. Celar,SS,True,39.0,high,64.0,170618.0,P. Stojanović,RW,91.0,86.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,24.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1615272995,5414103,1H,7,14,00:07:14.597,435.597251,1615272632.0,,,,,,pass,"['cross', 'lateral_pass', 'long_pass']",91.0,86.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,170618,P. Stojanović,RW,False,-96.0,high,59.0,0.0,,,86.0,0.0,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,25.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1615272632,5414103,1H,7,24,00:07:24.028,445.02814,,,,,,,game_interruption,['ball_out'],14.0,100.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,0,,,,,,,,,,,,1615272938.0,84.7280195,"['set_piece_attack', 'attack', 'free_kick']",27.0,26.0,0.0,51.0,86.0,0.0,12046.0,Slovenia,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1615272633,5414103,1H,7,42,00:07:42.923,463.923079,1615272634.0,,,,,,throw_in,[],18.0,100.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80909,M. Gabyshev,RB5,True,-67.0,,7.0,80626.0,A. Darabayev,LCMF,21.0,90.0,1615272633.0,23.2588385,"['attack', 'throw_in']",13.0,0.0,18.0,100.0,78.0,23.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1615272634,5414103,1H,7,44,00:07:44.618,465.618163,1615272635.0,,,,,,pass,"['forward_pass', 'long_pass', 'under_pressure']",21.0,90.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,80626,A. Darabayev,LCMF,True,0.0,high,29.0,635576.0,M. Samorodov,LW,49.0,89.0,1615272633.0,23.2588385,"['attack', 'throw_in']",13.0,1.0,18.0,100.0,78.0,23.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1615273000,5414103,1H,7,47,00:07:47.254,468.254038,1615272636.0,,,,,,duel,['aerial_duel'],51.0,11.0,12046,Slovenia,4-4-2,11049,Kazakhstan,5-4-1,477871,D. Brekalo,RCB,,,,,,,,,,1615272633.0,23.2588385,"['attack', 'throw_in']",13.0,2.0,18.0,100.0,78.0,23.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,635576.0,M. Samorodov,LW,174.0,False,186.0,1615272635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1615272635,5414103,1H,7,47,00:07:47.303,468.303312,1615272636.0,,,,,,duel,"['aerial_duel', 'progressive_run', 'carry']",49.0,89.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,635576,M. Samorodov,LW,,,,,,,,,,1615272633.0,23.2588385,"['attack', 'throw_in']",13.0,3.0,18.0,100.0,78.0,23.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,477871.0,D. Brekalo,RCB,186.0,False,174.0,1615273000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.46,75.0,91.0,
95,1615272636,5414103,1H,7,49,00:07:49.216,470.216508,1615272638.0,,,,,,touch,[],60.0,91.0,11049,Kazakhstan,5-4-1,12046,Slovenia,4-4-2,635576,M. Samorodov,LW,,,,,,,,,,1615272633.0,23.2588385,"['attack', 'throw_in']",13.0,4.0,18.0,100.0,78.0,23.0,11049.0,Kazakhstan,5-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
